,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Weighted Aggregate Rating
4546,6705,Kanwarji's,1,New Delhi,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3051329,28.6509065,"Street Food, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40,140.0
4547,18250020,Palomino,1,New Delhi,"11, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.30795920000001,28.6528252,"North Indian, Mughlai, Continental, Chinese",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,213,788.1
4548,18235498,Raasa The Luxuriate Fine Dine,1,New Delhi,"C-5, Opposite Pushpanjali Medical Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3094489,28.654069,"North Indian, Mughlai, Chinese",1150,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,160,592.0
4549,300910,Shiv Tikki Wala,1,New Delhi,"Ground Floor, Pramesh Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3023084,28.649227500000002,"Street Food, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,300,1140.0
4550,18317477,The Barbeque Company,1,New Delhi,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3011095,28.6461321,"North Indian, Chinese, Continental",1300,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,248,942.4
4551,308638,The Wrap Factory,1,New Delhi,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3062599,28.659459299999998,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,109,392.4
4552,1270,Urban Punjab,1,New Delhi,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3029072,28.6480355,"North Indian, Chinese",750,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,132,462.0
4553,18268715,Classic,1,New Delhi,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3023672,28.6484283,"Desserts, Fast Food, Ice Cream",250,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,95,380.0
4554,312518,Goosebumps,1,New Delhi,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3020809,28.646742100000004,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,4.0,Green,Very Good,292,1168.0
4555,304028,Adyar Ananda Bhavan,1,New Delhi,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19528840000001,28.646476,"South Indian, North Indian, Chinese, Street Food, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,39,109.2
4556,7422,Amma Mess,1,New Delhi,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919642,28.6470539,"South Indian, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,68,231.2
4557,306096,Amritsari Chaap Corner,1,New Delhi,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18920413,28.65456149,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,92,266.8
4558,7450,Aroma Spice,1,New Delhi,"15A/61, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18937848,28.64779259,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average,51,173.4
4559,306106,Boheme Cafe Bar,1,New Delhi,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1872922,28.645890299999998,"North Indian, Chinese, Continental, Italian",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,142,454.4
4560,303963,Cafe Coffee Day,1,New Delhi,"Jhandewalan Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1968947,28.64590801,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,21,54.6
4561,18124379,Chinese King,1,New Delhi,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1875617,28.6457369,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,71,177.5
4562,310758,Chopsuey,1,New Delhi,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1889094,28.6576903,"Chinese, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,71,227.2
4563,309606,Chowringhee,1,New Delhi,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1868879,28.645806800000003,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,122,414.8
4564,2408,Crossroad Bar and Restaurant,1,New Delhi,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18991059999999,28.6448625,"North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,39,117.0
4565,309560,Domino's Pizza,1,New Delhi,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19380312,28.65824145,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,43,146.2
4566,306405,Giani's,1,New Delhi,"15-A/63, WEA, Near Punjab Sweet House, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,38,129.2
4567,5529,Giani,1,New Delhi,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19036754,28.65432847,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,39,105.3
4568,9459,Gulnar Bar Be Que,1,New Delhi,"7-A/45, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18387790000001,28.6455636,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,73,226.3
4569,300359,Kwality Bengali Sweets,1,New Delhi,"8351, Rani Jhansi Road, Near Filmistan, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20330585,28.65947151,"Desserts, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,29.0
4570,18128869,Little Chef,1,New Delhi,"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18858656,28.64356644,"North Indian, Mughlai, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,32,86.4
4571,9011,M J Dosa Corner,1,New Delhi,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18702259999999,28.645774900000003,South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,36,104.4
4572,5507,Moolchand's,1,New Delhi,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19397243,28.65203681,"North Indian, South Indian, Chinese, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,36,118.8
4573,303704,New Angaar Hyderabadi,1,New Delhi,"11747/4, Sant Nagar, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18398858,28.64837929,Hyderabadi,750,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.1,Orange,Average,134,415.4
4574,1924,New Frontier Hotel,1,New Delhi,"2, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1912316,28.649189,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,55,181.5
4575,300257,Oberoi Biryani,1,New Delhi,"50, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19076987,28.64568939,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,90,261.0
4576,7534,Om Ji Om,1,New Delhi,"Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19484482,28.65377446,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,60,192.0
4577,1925,Om Saravana Bhavan,1,New Delhi,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18774140000001,28.6464708,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,47,126.9
4578,311719,Pindi Meat,1,New Delhi,"1963, Nai Bank Street, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1962767,28.649437100000004,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,43,146.2
4579,1926,Punjab Sweet Corner,1,New Delhi,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18940359999999,28.6462267,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,236,778.8
4580,306392,R1 Lounge,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18532767,28.64555639,"North Indian, Mughlai, Chinese",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.6,Orange,Average,31,80.6
4581,306338,R1 Take Away,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18557075,28.64546136,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,38,95.0
4582,1905,Raffles,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1904368,28.647803600000003,"Fast Food, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,123,381.3
4583,300350,Raj Sweets,1,New Delhi,"8586, East Park Road, Model Basti, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20225945,28.65795725,Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9,25.2
4584,7424,Ramas Cafe,1,New Delhi,"6/79, Padam Singh Road, WEA, Opposite Narang Sales, Naiwala, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919134,28.647312300000003,"South Indian, Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,70,231.0
4585,1906,Sandoz,1,New Delhi,"2305, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1924134,28.6484406,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,114,387.6
4586,1908,Sandoz,1,New Delhi,"DB Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19053082,28.65404367,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,56,151.2
4587,1618,Shudh,1,New Delhi,"17-A/32, WEA Gurudwara Road, Near Metro Pillar 98, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19037800000001,28.645475,"North Indian, Chinese, South Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,247,765.7
4588,309064,Southy,1,New Delhi,"B-1/8, Below Karol Bagh Metro Station, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1888196,28.643438500000002,South Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,90,279.0
4589,1931,Spicy by Nature,1,New Delhi,"15/A 55, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18850777,28.64772433,"North Indian, Mughlai, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,2.7,Orange,Average,84,226.8
4590,18277018,Spicy N Karara,1,New Delhi,"15/64, West Extension Area, Ajma Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"North Indian, Chinese, Fast Food",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,93,306.9
4591,18425764,Spooky Sky,1,New Delhi,"Shop 62, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19650377,28.64966566,"Italian, Chinese, North Indian",650,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.4,Orange,Average,44,149.6
4592,1933,Sri Krishna Udupi,1,New Delhi,"12-A/20, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1882805,28.6471494,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,27,81.0
4593,2411,Tempting Restaurant,1,New Delhi,"5/4, WEA, Near Hotel Rahul Place, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18863990000001,28.647094199999998,"Chinese, Mughlai, North Indian",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.7,Orange,Average,68,183.6
4594,18377922,The Smokin' Grill by The Flashback,1,New Delhi,"Shop 12, Apsara Arcade, Gate 7, Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18888596,28.64335635,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,23,75.9
4595,18138437,Three Tuns,1,New Delhi,"938/3, Ilahi Bux Marg, Hotel La Vista, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19821999999999,28.6488288,"European, Italian, Thai, Chinese, North Indian",1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,30,96.0
4596,4655,Wah Ji Wah,1,New Delhi,"1-A, Prahlad Market, D.B. Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19013385,28.65432818,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,69,172.5
4597,18289258,Wow! Momo,1,New Delhi,"2816, Ajmal Khan Road, Beside Roshan Di Kulfi, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1923236,28.6504028,"Tibetan, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,41,106.6
4598,18198463,Wrap & Roll,1,New Delhi,"Ground Floor, B-1/8, Shop 7, Apsara Arcade, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18873441,28.6436297,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,36,122.4
4599,300347,Anjlika Pastry Shop,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1904368,28.647803600000003,"Bakery, Desserts, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,179,644.4
4600,18423807,Bakeology,1,New Delhi,"795, Main Joshi Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",0.0,0.0,"Bakery, Desserts",450,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,22,77.0
4601,300661,Changezi Chicken,1,New Delhi,"3-A, New Rohtak Road, East Park Road, Shidi Pura, Dori Walan, Near HDFC Bank, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20037386,28.65492631,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,456,1687.2
4602,18349796,Chargrill Resto Bar,1,New Delhi,"4/66,1st Floor, Padam Singh Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18920581,28.64902483,"North Indian, European, South Indian",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good,43,154.8
4603,306643,Chowringhee,1,New Delhi,"1/3, Pusha Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19041716,28.64350406,Fast Food,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,120,444.0
4604,305758,Glenz Cafe N Bakers,1,New Delhi,"5/2, WEA, Saraswati Marg, Opposite Swati Hotel, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18855,28.6471752,"Cafe, Fast Food, Desserts",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,230,874.0
4605,18240475,Happy2Bake,1,New Delhi,"14A/33, Ground Floor, W.E.A., 2nd Gol Chakkar, Channa Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18687464,28.64575501,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,26,91.0
4606,18238241,Nazeer Foods,1,New Delhi,"Shop 71, Desh Bandu Gupta Road, Opposite PP Jewelers, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1941204,28.652187100000003,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,27,94.5
4607,306071,Pakode Ki Dukaan,1,New Delhi,"120-121, Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19434593,28.65306658,Street Food,50,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,35,126.0
4608,8864,Peshawari Chicken Corner,1,New Delhi,"33-34 B, Prehlad Market, Ramjas Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19039503,28.65448764,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,76,273.6
4609,9643,Prem Dhaba,1,New Delhi,"11139, East Park Road, Opposite JD Titler School, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20031988,28.65494308,North Indian,650,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,177,654.9
4610,9016,Ravi Raj Di Kulfi,1,New Delhi,"Arya Samaj Road, Opposite Gaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1901673,28.649659000000003,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,99,356.4
4611,300594,Shawarma King's,1,New Delhi,"14, Apsara Arcade, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18897313,28.64337636,Fast Food,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,136,503.2
4612,8872,Shri Rama Restaurant,1,New Delhi,"21-B/1, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18914345,28.65951887,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,72,252.0
4613,2407,Sri Balaji,1,New Delhi,"17-A/41, WEA Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1907064,28.6455898,"South Indian, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,88,308.0
4614,7526,Standard Burfee,1,New Delhi,"2750/21, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1928736,28.650730199999998,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,100,380.0
4615,306403,Subway,1,New Delhi,"15A/63, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,118,424.8
4616,1301,Suruchi,1,New Delhi,"15-A/56, Ajmal Khan Road, Opposite Roopak Store, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18852700000001,28.647073,"Gujarati, Rajasthani, North Indian, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,603,2291.4
4617,1904,Tera Hotel,1,New Delhi,"4, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1911718,28.6491762,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,149,521.5
4618,18322672,The Diet Kitchen,1,New Delhi,"Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19195507,28.65337815,"Continental, Healthy Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,39,144.3
4619,5560,The Spot,1,New Delhi,"3379, DB Gupta Road, Near Police Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.191827,28.65317426,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,109,381.5
4620,307332,Wrapss,1,New Delhi,"Near City Hospital, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19052669999999,28.643512199999996,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,214,749.0
4621,311755,Wrapss,1,New Delhi,"B-1/8, Apsra Arcade, Near Karol Bagh Metro Station Gate 7, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18890373,28.64338136,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,64,224.0
4622,18396684,Al Naseem Foods Shawarma,1,New Delhi,"6330, Main Road, Bara Hindu Rao, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.2,28.66,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
4623,18453049,Ganpati Bhoj,1,New Delhi,"3270, Bahadurgarh Road Azad Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20509924,28.66188863,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
4624,312000,Pandit Dhaba,1,New Delhi,"Near Filmistan Studio, Rani Jhansi Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20328409999999,28.6585277,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
4625,18203154,Red Chili Potato,1,New Delhi,"East Park Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20279790000001,28.65867981,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
4626,305360,Cafe Coffee Day,1,New Delhi,"422 D, Ground Floor, Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18823351,28.64438885,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.3,Red,Poor,32,73.6
4627,1923,Jade Garden,1,New Delhi,"5/66, Padam Singh Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18952768,28.64877767,Finger Food,1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.4,Red,Poor,52,124.8
4628,8933,Art of Spices,1,New Delhi,"B-1/3, Behind City Hospital, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19061162,28.64349552,"Fast Food, North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,841,3364.0
4629,312003,Sindhi Corner,1,New Delhi,"Prahlad Market, Deshbandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19055898,28.65467653,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,74,296.0
4630,18446504,The Feast House,1,New Delhi,"1-B, Pusa Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18803234,28.64370267,"Continental, North Indian, American, Italian, Mexican",1050,Indian Rupees(Rs.),Yes,No,No,No,3,4.3,Green,Very Good,142,610.6
4631,3541,Zaffran,1,New Delhi,"N-2, Greater Kailash (GK) 1, New Delhi","Kasbah, Greater Kailash (GK) 1","Kasbah, Greater Kailash (GK) 1, New Delhi",77.23292629999999,28.556869,"North Indian, Mughlai",2000,Indian Rupees(Rs.),No,No,No,No,4,4.5,Dark Green,Excellent,524,2358.0
4632,189,McDonald's,1,New Delhi,"ISBT, Railway Station, Kashmiri Gate, New Delhi",Kashmiri Gate,"Kashmiri Gate, New Delhi",77.22933370000001,28.667644199999998,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,132,435.6
4633,18322651,Captain Grub,1,New Delhi,"Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2263032,28.599754200000003,"American, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.1,Orange,Average,18,55.8
4634,5586,M:Eat by Blanco,1,New Delhi,"53-B, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2273577,28.600525800000003,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,29,95.7
4635,303574,Omazoni,1,New Delhi,"48, Prithviraj Market, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.22529190000002,28.6004185,"North Indian, Chinese, Mexican, Lebanese, Italian, Fast Food",650,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,120,300.0
4636,304628,Prabhu Chaat Bhandar,1,New Delhi,"Dholpur House, Shahjahan Road, Near UPSC Office, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.22767209999999,28.6095619,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,242,774.4
4637,4624,Sugar & Spice - Le Marche,1,New Delhi,"58-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.22708829999999,28.600320899999996,"Bakery, Fast Food",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,89,293.7
